 |14|山西省|省|
142322010|142322010004|上河头|村|
142322010|142322010005|武村|村|
142322010|142322010006|北武涝|村|
142322010|142322010007|南武涝|村|
142322010|142322010008|南张|村|
142322010|142322010009|苏家堡|村|
142322010|142322010010|郑家庄|村|
142322011|142322011001|南贤|村|
142322011|142322011002|青高|村|
142322011|142322011003|朱家堡|村|
142322011|142322011004|下曲庄|村|
142322011|142322011005|下曲|村|
142322011|142322011006|梁家堡|村|
142322011|142322011007|苏家庄|村|
142322011|142322011008|石永|村|
142322011|142322011009|寄谷庄|村|
142322011|142322011010|永乐|村|
142322011|142322011011|田家堡|村|
142322011|142322011012|武家庄|村|
142322011|142322011013|北齐|村|
142322011|142322011014|忠义村|村|
142322011|142322011015|北辛店|村|
142322011|142322011016|杜村庄|村|
142322011|142322011017|杜村|村|
142322011|142322011018|南齐|村|
142322011|142322011019|南辛店|村|
142322011|142322011020|石家堡|村|
142322011|142322011021|徐家镇|村|
142322012|142322012001|百金堡|村|
142322012|142322012002|西槽头|村|
142322012|142322012003|东槽头|村|
142322012|142322012004|尹家社|村|
142322012|142322012005|王家社|村|
142322012|142322012006|阎家社|村|
142322012|142322012007|狄家社|村|
142322012|142322012008|裴会|村|
142301001|142301001001|薛颉岭|村|
142301001|142301001002|神江沟|村|
142301001|142301001003|柳窊|村|
142301001|142301001004|南段王|村|
142301001|142301001005|白居庄|村|
142301001|142301001006|北段王|村|
142301001|142301001007|石匣社|村|
142301001|142301001008|王青峪|村|
142301001|142301001009|温家庄|村|
142301001|142301001010|程圪垛|村|
142301001|142301001011|西小景|村|
142301001|142301001012|东小景|村|
142301001|142301001013|元罡|村|
142301001|142301001014|龙池头|村|
142301001|142301001015|沿家坡|村|
142301001|142301001016|南岭|村|
142301001|142301001017|杜村|村|
142301001|142301001018|长安|村|
142301001|142301001019|招携|村|
142301001|142301001020|西梁庄|村|
142301001|142301001021|候家山|村|
142301001|142301001022|西房庄|村|
142301002|142301002001|大石头|村|
142301002|142301002002|柴场|村|
142301002|142301002003|沿家山|村|
142301002|142301002004|后活丹|村|
142301002|142301002005|鱼里|村|
142301002|142301002006|温家庄|村|
142301002|142301002007|盘龙沿|村|
142301002|142301002008|梧凤|村|
142301002|142301002009|坪子山|村|
142301002|142301002010|山头|村|
142301002|142301002011|上义棠|村|
142301002|142301002012|下义棠|村|
142301002|142301002013|前活丹|村|
142301002|142301002014|白石崖|村|
142301002|142301002015|田家庄|村|
142301002|142301002016|达苏|村|
142301002|142301002017|桑沟则|村|
142301002|142301002018|高家掌|村|
142301002|142301002019|相王|村|
142301002|142301002020|卜家峪|村|
142301002|142301002021|西岭|村|
142301002|142301002022|南阳|村|
142301002|142301002023|石公村|村|
142301003|142301003001|邀庄|村|
142301003|142301003002|部落|村|
142301003|142301003003|安家岭|村|
142301003|142301003004|南榆苑|村|
142301003|142301003005|西程庄|村|
142301003|142301003006|石相|村|
142301003|142301003007|马术岭|村|
142301003|142301003008|槐树元|村|
142301003|142301003009|桃树沟|村|
142301003|142301003010|半沟|村|
142301003|142301003011|北头|村|
142301003|142301003012|角盘|村|
142301003|142301003013|赵家峪|村|
142301003|142301003014|元金|村|
142301003|142301003015|下堡|村|
142301003|142301003016|赵西沟|村|
142301003|142301003017|下卫底|村|
142301003|142301003018|南头|村|
142301003|142301003019|上午头|村|
142301003|142301003020|东岭|村|
142301003|142301003021|长坡洼|村|
142301003|142301003022|魏家沟|村|
142301003|142301003023|东田庄|村|
142301003|142301003024|薛颉堡|村|
142301003|142301003025|后庞沟|村|
142301003|142301003026|前庞沟|村|
142301003|142301003027|官岭|村|
142301003|142301003028|官窑|村|
142301003|142301003029|胡家窑|村|
142301004|142301004001|后沟|村|
142301004|142301004002|原家庄|村|
142301004|142301004003|沟北|村|
142301004|142301004004|前岭|村|
142301004|142301004005|黄文|村|
142301004|142301004006|杏野|村|
142301004|142301004007|东庄|村|
142301004|142301004008|沟南|村|
142301004|142301004009|石践|村|
142301004|142301004010|后庄|村|
142301004|142301004011|兑镇|村|
142301004|142301004012|后洞|村|
142301004|142301004013|郝家寨|村|
142301004|142301004014|水峪|村|
142301004|142301004015|圪卓头|村|
142301004|142301004016|偏城|村|
142301004|142301004017|偏店|村|
142301004|142301004018|韩家滩|村|
142301004|142301004019|桑湾|村|
142301004|142301004020|上吐京|村|
142301004|142301004021|南营|村|
142301004|142301004022|产树原|村|
142301004|142301004023|新民|村|
142301004|142301004024|梁家原|村|
142301004|142301004025|下令狐|村|
142301005|142301005001|西曹村|村|
142301005|142301005002|东曹村|村|
142301005|142301005003|神安|村|
142301005|142301005004|西辛北|村|
142301005|142301005005|东辛北|村|
142301005|142301005006|仁义|村|
142301005|142301005008|贤者|村|
142301005|142301005009|神福|村|
142301005|142301005010|三多|村|
142301005|142301005011|高阳|村|
142301005|142301005012|临水|村|
142301005|142301005013|顺光|村|
142301005|142301005014|白壁关|村|
142301005|142301005015|善吉|村|
142301005|142301005016|小垣|村|
142301005|142301005017|大垣|村|
142301005|142301005018|下吐京|村|
142301006|142301006002|贾家庄|村|
142301006|142301006005|梁家庄|村|
142301006|142301006006|张家庄|村|
142301006|142301006008|樊家庄|村|
142301006|142301006010|赵家庄|村|
142301007|142301007001|瑶圃|村|
142301007|142301007002|北关|村|
142301007|142301007003|新庄|村|
142301007|142301007004|一家庄|村|
142301007|142301007005|西关|村|
142301007|142301007006|楼西|村|
142301007|142301007007|楼东|村|
142301007|142301007008|桥北|村|
142301007|142301007009|城东|村|
142301007|142301007010|东关|村|
142301007|142301007011|窑上|村|
142301007|142301007012|八家庄|村|
142301007|142301007013|铁匠巷|村|
142301007|142301007014|桥南|村|
142301007|142301007015|尚家庄|村|
142301008|142301008001|大虢城|村|
142301008|142301008002|中辛安|村|
142301008|142301008003|北辛安|村|
142301008|142301008004|司马|村|
142301008|142301008005|南辛安|村|
142301008|142301008006|东庄|村|
142301008|142301008007|南辛庄|村|
142301008|142301008008|苏家营|村|
142301008|142301008009|仁智|村|
142301008|142301008010|刘家堡|村|
142301008|142301008011|青义|村|
142301008|142301008012|盐锅头|村|
142301009|142301009001|后庄|村|
142301009|142301009002|甘村|村|
142301009|142301009003|窑上|村|
142301009|142301009004|春塔|村|
142301009|142301009005|刘王庄|村|
142301009|142301009006|苏家沿|村|
142301009|142301009007|王义庄|村|
142301009|142301009008|柏子沟|村|
142301009|142301009009|南庄|村|
142301009|142301009010|克俄|村|
142301009|142301009011|下庄|村|
142301009|142301009012|瓦窑坡|村|
142301009|142301009013|大胜村|村|
142301009|142301009014|尹家沿|村|
142301009|142301009015|西上庄|村|
142301009|142301009016|南沟底|村|
142301009|142301009017|段封村|村|
142301009|142301009018|禅房头|村|
142301009|142301009019|西张庄|村|
142301009|142301009020|碾头|村|
142301009|142301009021|马庄|村|
142301009|142301009022|申家庄|村|
142301009|142301009023|西河底|村|
142301009|142301009024|教场|村|
142301009|142301009025|老营坪|村|
142301009|142301009026|核桃窊|村|
142301009|142301009027|吕居堡|村|
142301009|142301009028|神宁沟|村|
142301009|142301009029|河北|村|
142301009|142301009030|柳湾|村|
142301009|142301009031|阳泉曲|村|
142301009|142301009032|仲家山|村|
142301010|142301010001|梁家沿|村|
142301010|142301010002|高塘坡|村|
142301010|142301010003|中窊|村|
142301010|142301010004|西沟沿|村|
142301010|142301010005|崔家庄|村|
142301010|142301010006|面向塔|村|
142301010|142301010007|东庄沿|村|
142301010|142301010008|西岐沟|村|
142301010|142301010009|夹道|村|
142301010|142301010010|韩家沿|村|
142301010|142301010011|宜关|村|
142301010|142301010012|辞凡沟|村|
142301010|142301010013|西辛庄|村|
142301010|142301010014|林林窊|村|
142301010|142301010015|槐树沟|村|
142301010|142301010016|太子里|村|
142301010|142301010017|郝家湾|村|
142301010|142301010018|西泉|村|
142301010|142301010019|四家坪|村|
142301010|142301010020|杨家沟|村|
142301010|142301010021|贺岭|村|
142301010|142301010022|南庄沟|村|
142301010|142301010023|王才堡|村|
142301010|142301010024|杜西沟|村|
142301010|142301010025|大王庄|村|
142301010|142301010026|刘家沿|村|
142301010|142301010027|南上庄|村|
142301010|142301010028|下马宽|村|
142301010|142301010029|盆子坡|村|
142301010|142301010030|兴文|村|
142301010|142301010031|吴西庄|村|
142301010|142301010032|庄沟|村|
142301010|142301010033|交子里|村|
142301010|142301010034|芦子里|村|
142301010|142301010035|陶口原|村|
142301011|142301011001|西沟|村|
142301011|142301011002|孟家庄|村|
142301011|142301011003|如来|村|
142301011|142301011004|旺家原|村|
142301011|142301011005|黑坡沟|村|
142301011|142301011006|于家庄|村|
142301011|142301011007|贺南沟|村|
142301011|142301011008|王家庄|村|
142301011|142301011009|任家庄|村|
142301011|142301011010|上令狐|村|
142301011|142301011011|上智峪|村|
142301011|142301011012|下智峪|村|
142301011|142301011013|庄里|村|
142301011|142301011014|鱼湾|村|
142301011|142301011015|梁上庄|村|
142301011|142301011016|大窊|村|
142301011|142301011017|大青河|村|
142301011|142301011018|上柱濮|村|
142301011|142301011019|小青河|村|
142301011|142301011020|下柱濮|村|
142301011|142301011021|申岭|村|
142301011|142301011022|三河口|村|
142301011|142301011023|门楼窊|村|
142301011|142301011024|胡家窊|村|
142301011|142301011025|后河|村|
142301011|142301011026|大王堡|村|
142301011|142301011027|牛郎岭|村|
142301011|142301011028|李西庄|村|
142301011|142301011029|贺家庄|村|
142301011|142301011030|子善村|村|
142301011|142301011031|刘庄|村|
142301012|142301012001|大沟|村|
142301012|142301012002|阳头庄|村|
142301012|142301012003|果家原|村|
142301012|142301012004|山草占|村|
142301012|142301012005|前驿马|村|
142301012|142301012006|后驿马|村|
142301012|142301012007|西大会|村|
142301012|142301012008|东大会|村|
142301012|142301012009|赵家窊|村|
142301012|142301012010|逯家窊|村|
142301012|142301012011|关家口|村|
142301012|142301012012|多才岭|村|
142301012|142301012013|高阜|村|
142301012|142301012014|白马峡|村|
142301012|142301012015|冯家原|村|
142301012|142301012016|瓮沟|村|
142301012|142301012017|蒿里村|村|
142301012|142301012018|宣化原|村|
142301012|142301012019|西窊野|村|
142301012|142301012020|东窊野|村|
142301012|142301012021|牛王原|村|
142301012|142301012022|刘家庄|村|
142301012|142301012023|寨上|村|
142301012|142301012024|白家庄|村|
142301012|142301012025|杨圪垛|村|
142301012|142301012026|钮村|村|
142301012|142301012027|赵家沟|村|
142301012|142301012028|庞庄|村|
142301012|142301012029|孟南庄|村|
142301012|142301012030|小原头|村|
142301012|142301012031|岩庄|村|
142301012|142301012032|榆树坪|村|
142301012|142301012033|堡子上|村|
142301012|142301012034|申家沟|村|
142301012|142301012035|上荆封|村|
142301012|142301012036|李家窊|村|
142301012|142301012037|燕富曲|村|
142301012|142301012038|下荆封|村|
142301013|142301013002|上庄|村|
142301013|142301013003|那庄|村|
142301013|142301013004|西许|村|
142301013|142301013005|东许|村|
142301013|142301013006|小王营|村|
142301013|142301013007|宜兴|村|
142301013|142301013008|河底|村|
142301013|142301013009|小南庄|村|
142301013|142301013010|必独村|村|
142301013|142301013011|真兴|村|
142301013|142301013012|道相|村|
142301013|142301013013|师沟底|村|
142301014|142301014001|曹村|村|
142301014|142301014002|后营|村|
142301014|142301014003|前营|村|
142301014|142301014004|仁坊|村|
142301014|142301014005|仁顺|村|
142301014|142301014006|北梧桐|村|
142301014|142301014007|中梧桐|村|
142301014|142301014008|南梧桐|村|
142301014|142301014009|东梧桐|村|
142301014|142301014010|旧蔚桐|村|
142301014|142301014011|西王屯|村|
142301014|142301014012|中王屯|村|
142301014|142301014013|东王屯|村|
142301014|142301014014|北姚|村|
142301014|142301014015|新蔚屯|村|
142301014|142301014016|田家沟|村|
142301014|142301014017|南姚|村|
142301014|142301014018|岭北|村|
142301014|142301014019|西董屯|村|
142301014|142301014020|东董屯|村|
142301015|142301015001|上栅|村|
142301015|142301015002|下栅|村|
142301015|142301015003|兴跃|村|
142301015|142301015004|坛果|村|
142301015|142301015006|王马|村|
142301015|142301015007|小西庄|村|
142301015|142301015008|大西庄|村|
142301015|142301015009|西安生|村|
142301015|142301015010|东安生|村|
142301015|142301015011|尧仲|村|
142301015|142301015012|高仁|村|
142301015|142301015013|中原|村|
142301015|142301015014|南辽|村|
142301015|142301015015|北辽|村|
142301015|142301015016|王家沟|村|
142301015|142301015017|恒兴堡|村|
142301015|142301015018|西铺头|村|
142301015|142301015019|西沟|村|
142301015|142301015020|南庄|村|
142301015|142301015021|道六庄|村|
142301015|142301015022|南道|村|
142301015|142301015023|南峪|村|
142301015|142301015024|东铺头|村|
142301015|142301015025|马家岭|村|
142301015|142301015026|吴圪垛|村|
142301016|142301016001|南小堡|村|
142301016|142301016002|南川头|村|
142301016|142301016003|马庄营|村|
142301016|142301016004|大堡|村|
142301016|142301016005|李家庄|村|
142301016|142301016006|大孝堡|村|
142301016|142301016007|长黄|村|
142301016|142301016008|长兴|村|
142301016|142301016009|东张庄|村|
142301016|142301016010|程家庄|村|
142301016|142301016011|小圪塔|村|
142301016|142301016012|张魏|村|
142301016|142301016013|文明|村|
142301016|142301016014|西盘粮|村|
142301016|142301016015|东盘粮|村|
142301016|142301016016|芦北|村|
142301016|142301016017|芦南|村|
142301016|142301016018|北桥头|村|
142301016|142301016019|郑家营|村|
142301016|142301016020|五楼庄|村|
142301016|142301016021|霍家堡|村|
142301017|142301017001|崇源头|村|
142301017|142301017002|六北头|村|
142301017|142301017003|西蔚庄|村|
142301017|142301017004|东蔚庄|村|
142301017|142301017005|寺家庄|村|
142301017|142301017006|和平庄|村|
142301017|142301017007|永安庄|村|
142301017|142301017008|封家峪|村|
142301018|142301018001|居义村|村|
142301018|142301018002|留义村|村|
142301018|142301018003|桃园堡|村|
142301018|142301018004|大虢城|村|
142301018|142301018005|宋家庄|村|
142301018|142301018006|苏家庄|村|
142301018|142301018007|瑶圃村|村|
142325001|142325001001|后北会|村|
142325001|142325001002|前北会|村|
142325001|142325001003|圪针仑|村|
142325001|142325001004|常申|村|
142325001|142325001005|张家洼|村|
142325001|142325001006|后南会|村|
142325001|142325001007|前南会|村|
142325001|142325001008|姚家会|村|
142325001|142325001009|后石门庄|村|
142325001|142325001010|王家峁|村|
142325001|142325001011|瓦塘|村|
142325001|142325001012|沙沟庙|村|
142325001|142325001013|郑家塔|村|
142325001|142325001014|圪埚|村|
142325001|142325001015|刘家峁|村|
142325001|142325001016|山庄上|村|
142325001|142325001017|裴家津|村|
142325001|142325001018|裴家湾|村|
142325001|142325001019|任家湾|村|
142325001|142325001020|裴家川口|村|
142325001|142325001021|红草湾|村|
142325001|142325001022|王家山|村|
142325001|142325001023|兴汉|村|
142325001|142325001024|杨塔上|村|
142325001|142325001025|赵家塔|村|
142325001|142325001026|杨家塔|村|
142325001|142325001027|武家塔|村|
142325001|142325001028|后彰和墕|村|
142325001|142325001029|前彰和墕|村|
142325001|142325001030|铁炉塔|村|
142325001|142325001031|白家里|村|
142325001|142325001032|柳叶村|村|
142325002|142325002001|贝塔|村|
142325002|142325002002|马蒲滩|村|
142325002|142325002003|马家沟|村|
142325002|142325002004|葛家里|村|
142325002|142325002005|姚子峁|村|
142325002|142325002006|西坡|村|
142325002|142325002007|石山梁|村|
142325002|142325002008|魏家滩|村|
142325002|142325002009|店上|村|
142325002|142325002010|范家疃|村|
142325002|142325002011|黄家沟|村|
142325002|142325002012|麻墕塔|村|
142325002|142325002013|斜沟|村|
142325002|142325002014|庙子井|村|
142325002|142325002015|木崖头|村|
142325002|142325002016|青草沟|村|
142325002|142325002017|九元坪|村|
142325002|142325002018|高家崖|村|
142325002|142325002019|水油塔|村|
142325002|142325002020|薛家沟|村|
142325002|142325002021|石佛则|村|
142325002|142325002022|天凹|村|
142325002|142325002023|白家塔|村|
142325002|142325002024|西磁窑沟|村|
142325002|142325002025|东磁窑沟|村|
142325002|142325002026|南河沟|村|
142325002|142325002027|北梁上|村|
142325002|142325002028|吕家沟|村|
142325002|142325002029|尹家峁|村|
142325002|142325002030|兰左|村|
142325002|142325002031|訾家墕|村|
142325002|142325002032|西沟|村|
142325002|142325002033|马家湾|村|
142325002|142325002034|高家峁|村|
142325002|142325002035|苏家吉|村|
142325002|142325002036|田家圪埚|村|
142325002|142325002037|大井上|村|
142325002|142325002038|白家沟|村|
142325002|142325002039|郭家吉|村|
142325002|142325002040|王家畔|村|
142325002|142325002041|元儿峁|村|
142325002|142325002042|高家凹|村|
142325002|142325002043|张家墕|村|
142325002|142325002044|苏家里|村|
142325002|142325002045|程家墕|村|
142325002|142325002046|杨家山|村|
142325002|142325002047|孟家凹|村|
142325002|142325002048|郝家沟|村|
142325003|142325003001|寨滩|村|
142325003|142325003002|沙墕|村|
142325003|142325003003|东峁上|村|
142325003|142325003004|花园沟|村|
142325003|142325003005|宋家山|村|
142325003|142325003006|中庄|村|
142325003|142325003007|黑峪口|村|
142325003|142325003008|唐家吉|村|
142325003|142325003009|岭西|村|
142325003|142325003010|高家沟|村|
142325003|142325003011|张家湾|村|
142325003|142325003012|碧村|村|
142325003|142325003013|任家湾|村|
142325003|142325003014|王家塔|村|
142325003|142325003015|赵家川口|村|
142325003|142325003016|桑娥|村|
142325003|142325003017|西洼|村|
142325003|142325003018|西坪|村|
142325003|142325003019|苏家塔|村|
142325003|142325003020|石阴|村|
142325003|142325003021|吕家湾|村|
142325003|142325003022|冯家庄|村|
142325003|142325003023|高家村|村|
142325003|142325003024|西吉|村|
142325003|142325003025|巡检司|村|
142325004|142325004001|西任家里|村|
142325004|142325004002|张家沟|村|
142325004|142325004003|东任家里|村|
142325004|142325004004|水江头|村|
142325004|142325004005|刘家壕|村|
142325004|142325004006|高本泉|村|
142325004|142325004007|沙壕|村|
142325004|142325004008|田家沟|村|
142325004|142325004009|碾子|村|
142325004|142325004010|杨家坪|村|
142325004|142325004011|李家塔|村|
142325004|142325004012|李家山|村|
142325004|142325004013|杨家坡|村|
142325004|142325004014|马家焉|村|
142325004|142325004015|魏家岔|村|
142325004|142325004016|白家山|村|
142325004|142325004017|胡家山|村|
142325004|142325004018|白家梁|村|
142325004|142325004019|南沟|村|
142325004|142325004020|崖窑头|村|
142325004|142325004021|温家寨|村|
142325004|142325004022|弓家山|村|
142325004|142325004023|尹家焉|村|
142325004|142325004024|圪垯坡|村|
142325004|142325004025|张家梁|村|
142325004|142325004026|王家山|村|
142325004|142325004027|大坪头|村|
142325004|142325004028|范家沟|村|
142325004|142325004029|寨底|村|
142325004|142325004030|石楞子|村|
142325004|142325004031|旭谷|村|
142325004|142325004032|蔡家崖|村|
142325004|142325004033|胡家沟|村|
142325004|142325004034|五龙堂|村|
142325004|142325004035|石岭子|村|
142325004|142325004036|前木兰岗|村|
142325004|142325004037|张家圪埚|村|
142325004|142325004038|刘家梁|村|
142325004|142325004039|后木兰岗|村|
142325004|142325004040|贺家沟|村|
142325004|142325004041|池家梁|村|
142325004|142325004042|程家塔|村|
142325004|142325004043|张家岔|村|
142325004|142325004044|姚家塔|村|
142325004|142325004045|北查沟|村|
142325004|142325004046|马福郎|村|
142325004|142325004047|赵家吉|村|
142325005|142325005001|艾雨头|村|
142325005|142325005002|兴业村|村|
142325005|142325005003|宋家塔|村|
142325005|142325005004|刘家圪台|村|
142325005|142325005005|青杨山|村|
142325005|142325005006|麦地山|村|
142325005|142325005007|贺家圪台|村|
142325005|142325005008|孟家沟|村|
142325005|142325005009|公义村|村|
142325005|142325005010|康家沟|村|
142325005|142325005011|刘家梁|村|
142325005|142325005012|关家崖|村|
142325005|142325005013|牛家沟|村|
142325005|142325005014|程家梁|村|
142325005|142325005015|千城|村|
142325005|142325005016|阴塔|村|
142325005|142325005017|东坡村|村|
142325005|142325005018|秦家圪棱|村|
142325005|142325005019|季家梁|村|
142325005|142325005020|月儿塔|村|
142325005|142325005021|紫沟梁|村|
142325005|142325005022|程家沟|村|
142325005|142325005023|李家湾|村|
142325005|142325005024|石盘头|村|
142325005|142325005025|圪洞|村|
142325005|142325005026|西关|村|
142325005|142325005027|东关|村|
142325005|142325005028|后发达|村|
142325005|142325005029|乔家沟|村|
142325005|142325005030|南通|村|
142325005|142325005031|土贞|村|
142325005|142325005032|河儿上|村|
142325005|142325005033|贺家坪|村|
142325005|142325005034|白家墕|村|
142325005|142325005035|石塘会|村|
142325005|142325005036|寨子上|村|
142325005|142325005037|原家坪|村|
142325005|142325005038|马家墕|村|
142325005|142325005039|杜家墕|村|
142325005|142325005040|石站沟|村|
142325005|142325005041|柳林|村|
142325005|142325005042|杨塔上|村|
142325005|142325005043|郝家湾|村|
142325005|142325005044|墕头|村|
142325005|142325005045|枣林|村|
142325005|142325005046|孙家峁|村|
142325005|142325005047|上王家墕|村|
142325005|142325005048|龙尾峁|村|
142325005|142325005049|肖家洼|村|
142325005|142325005050|康家沟|村|
142325005|142325005051|杏花咀|村|
142325005|142325005052|双胜村|村|
142325005|142325005053|胡家墕|村|
142325005|142325005054|官庄|村|
142325005|142325005055|松石村|村|
142325005|142325005056|安顺沟|村|
142325005|142325005057|饮马会|村|
142325005|142325005058|崖窑湾|村|
142325005|142325005059|孔家沟|村|
142325005|142325005060|赤涧|村|
142325005|142325005061|吕家坡|村|
142325006|142325006001|孙家庄|村|
142325006|142325006002|吕家坡|村|
142325006|142325006003|斜唐山|村|
142325006|142325006004|奥家坪|村|
142325006|142325006005|炭烟沟|村|
142325006|142325006006|车家庄|村|
142325006|142325006007|奥家湾|村|
142325006|142325006008|二十里铺|村|
142325006|142325006009|交口|村|
142325006|142325006010|窑儿湾|村|
142325006|142325006011|峁底|村|
142325006|142325006012|王家崖|村|
142325006|142325006013|曲家沟|村|
142325006|142325006014|石漕沟|村|
142325006|142325006015|李家塔|村|
142325006|142325006016|张家塔|村|
142325006|142325006017|孙家沟|村|
142325006|142325006018|孙家窑|村|
142325006|142325006019|樊家圪埚|村|
142325006|142325006020|郭家圪台|村|
142325006|142325006021|郝家山|村|
142325006|142325006022|任家塔|村|
142325006|142325006023|杏树塔|村|
142325006|142325006024|唐吉吉|村|
142325006|142325006025|芦子沟|村|
142325007|142325007001|王家沟|村|
142325007|142325007002|石楼圪台|村|
142325007|142325007003|恶虎滩|村|
142325007|142325007004|庄儿上|村|
142325007|142325007005|沟门前|村|
142325007|142325007006|刘家湾|村|
142325007|142325007007|下会|村|
142325007|142325007008|白崖沟|村|
142325007|142325007009|阳会崖|村|
142325007|142325007010|明通沟|村|
142325007|142325007011|康家沟|村|
142325007|142325007012|安乐沟|村|
142325007|142325007013|郭家圪台|村|
142325007|142325007014|李家庄|村|
142325007|142325007015|新窑上|村|
142325008|142325008001|新舍窠|村|
142325008|142325008002|陈家圪台|村|
142325008|142325008003|白家坪|村|
142325008|142325008004|兴盛|村|
142325008|142325008005|雷家沟|村|
142325008|142325008006|冯家沟|村|
142325008|142325008007|孙家崖|村|
142325008|142325008008|王家庄|村|
142325008|142325008009|康家庄|村|
142325008|142325008010|张家岔|村|
142325008|142325008011|交楼申|村|
142325008|142325008012|杨湾则|村|
142325008|142325008013|宜宜沟|村|
142325008|142325008014|马家梁|村|
142325008|142325008015|郝家湾|村|
142325008|142325008016|白家寨|村|
142325008|142325008017|奥家潍|村|
142325008|142325008018|井沟渠|村|
142325008|142325008019|向阳|村|
142325008|142325008020|张家圪台|村|
142325008|142325008021|安沟|村|
142325009|142325009001|李家梁|村|
142325009|142325009002|大坪墕|村|
142325009|142325009003|罗峪口|村|
142325009|142325009004|史家山|村|
142325009|142325009005|王家洼|村|
142325009|142325009006|芦子坡|村|
142325009|142325009007|东豆宇|村|
142325009|142325009008|圪针洼|村|
142325009|142325009009|尚里村|村|
142325009|142325009010|官道吉|村|
142325009|142325009012|张家坪|村|
142325009|142325009013|武家庄|村|
142325009|142325009014|崖头吉|村|
142325010|142325010001|康家塔|村|
142325010|142325010002|毛儿会|村|
142325010|142325010003|阎家塔|村|
142325010|142325010004|吴儿申|村|
142325010|142325010005|大里上|村|
142325010|142325010006|后赵家坪|村|
142325010|142325010007|白家峁|村|
142325010|142325010008|武家峁|村|
142325010|142325010009|西墕|村|
142325010|142325010010|佐则坪|村|
142325010|142325010011|宋家塔|村|
142325011|142325011001|石家吉|村|
142325011|142325011002|原沟|村|
142325011|142325011003|大善|村|
142325011|142325011004|小善|村|
142325011|142325011005|白家墕|村|
142325011|142325011006|候家沟|村|
142325011|142325011007|水泉塔|村|
142325011|142325011008|兴华|村|
142325011|142325011009|姚家塔|村|
142325011|142325011010|扒棱上|村|
142325011|142325011011|张家墕|村|
142325011|142325011012|孟家山头|村|
142325011|142325011013|横城|村|
142325011|142325011014|成家山|村|
142325011|142325011015|孟家坪|村|
142325011|142325011016|白草沟|村|
142325011|142325011017|胡家塔|村|
142325011|142325011018|麻墕条|村|
142325011|142325011019|李家坪|村|
142325012|142325012001|王家会|村|
142325012|142325012002|曹家坡|村|
142325012|142325012003|舍窠墕|村|
142325012|142325012004|安家庄|村|
142325012|142325012005|前沟|村|
142325012|142325012006|墕头|村|
142325012|142325012007|刘家庄|村|
142325012|142325012008|阎罗家坪|村|
142325012|142325012009|麻子塔|村|
142325012|142325012010|赵家墕|村|
142325012|142325012011|前红月|村|
142325012|142325012012|后红月|村|
142325012|142325012013|康宁|村|
142325012|142325012014|张家崖|村|
142325012|142325012015|樊家湾|村|
142325012|142325012016|胡家湾|村|
142325012|142325012017|油房头|村|
142325012|142325012018|寺坡底|村|
142325012|142325012019|风世沟|村|
142325012|142325012020|杨塔沟|村|
142325012|142325012021|圪老湾|村|
142325012|142325012022|花子|村|
142325012|142325012023|新庄|村|
142325012|142325012024|乔子头|村|
142325012|142325012025|刘魏家沟|村|
142325012|142325012026|鹿家岔|村|
142325012|142325012027|穆家墕|村|
142325012|142325012028|王家圪台|村|
142325012|142325012029|后任家塔|村|
142325012|142325012030|薛家沟|村|
142325012|142325012031|乌门|村|
142325013|142325013001|进德|村|
142325013|142325013002|贾家沟|村|
142325013|142325013003|曲亭|村|
142325013|142325013004|田家会|村|
142325013|142325013005|福胜|村|
142325013|142325013006|任家坡|村|
142325013|142325013007|甄家庄|村|
142325013|142325013008|炕火沟|村|
142325013|142325013009|固贤|村|
142325013|142325013010|弓角底|村|
142325013|142325013011|卧羊|村|
142325013|142325013012|弓家沟|村|
142325013|142325013013|窑儿上|村|
142325013|142325013014|吴城|村|
142325013|142325013015|永顺|村|
142325013|142325013016|郑家岔|村|
142325014|142325014001|大坪头|村|
142325014|142325014002|小坪头|村|
142325014|142325014003|石沟|村|
142325014|142325014004|段家湾|村|
142325014|142325014005|张家湾|村|
142325014|142325014006|姚家沟|村|
142325014|142325014007|杨崖上|村|
142325014|142325014008|庄上|村|
142325014|142325014009|上滩沟|村|
142325014|142325014010|寨上|村|
142325014|142325014011|东会|村|
142325014|142325014012|西会|村|
142325014|142325014013|王家坡|村|
142325014|142325014014|渔湾|村|
142325014|142325014015|贺家湾|村|
142325015|142325015001|牛家川|村|
142325015|142325015002|芦山墕|村|
142325015|142325015003|佛堂|村|
142325015|142325015004|洛家角|村|
142325015|142325015005|杨家畔|村|
142325015|142325015006|大峪口|村|
142325015|142325015007|白家山|村|
142325015|142325015008|圪达上|村|
142325015|142325015009|寨上|村|
142325015|142325015010|募强|村|
142325015|142325015011|马家山|村|
142325016|142325016001|孙家畔|村|
142325016|142325016002|彩地峁|村|
142325016|142325016003|冯乐村|村|
142325016|142325016004|苏家峁|村|
142325016|142325016005|沈家里|村|
142325016|142325016006|狮子洼|村|
142325016|142325016007|坡上|村|
142325016|142325016008|团厂|村|
142325016|142325016009|唐堂宇|村|
142325016|142325016010|蔡家会|村|
142325016|142325016011|柳林|村|
142325016|142325016012|圪台上|村|
142325016|142325016013|谷渠|村|
142325016|142325016014|沟庄头|村|
142325016|142325016015|水磨川|村|
142325017|142325017001|北角上|村|
142325017|142325017002|东吴家沟|村|
