 |14|山西省| |省| |SHENG| |101|0|2
141126003|141126003017|兰家沟| |村| |CUN| |105|0|12
141126004|141126004001|义牒| |村| |CUN| |105|0|12
141126004|141126004002|留村| |村| |CUN| |105|0|12
141126004|141126004003|石家坪| |村| |CUN| |105|0|12
141126004|141126004004|张家塌| |村| |CUN| |105|0|12
141126004|141126004005|西峪| |村| |CUN| |105|0|12
141126004|141126004006|褚家峪| |村| |CUN| |105|0|12
141126004|141126004007|下河| |村| |CUN| |105|0|12
141126004|141126004008|圪堵坪| |村| |CUN| |105|0|12
141126004|141126004009|介莫林场| |村| |CUN| |105|0|12
141126005|141126005001|麻庄| |村| |CUN| |105|0|12
141126005|141126005002|甘河| |村| |CUN| |105|0|12
141126005|141126005003|阳崖| |村| |CUN| |105|0|12
141126005|141126005004|龙交| |村| |CUN| |105|0|12
141126005|141126005005|兴东垣| |村| |CUN| |105|0|12
141126005|141126005006|寨子上| |村| |CUN| |105|0|12
141126005|141126005007|下庄河| |村| |CUN| |105|0|12
141126005|141126005008|黑龙沟| |村| |CUN| |105|0|12
141126005|141126005009|德义河| |村| |CUN| |105|0|12
141126005|141126005010|田家山| |村| |CUN| |105|0|12
141126005|141126005011|渠家沟| |村| |CUN| |105|0|12
141126005|141126005012|王家沟| |村| |CUN| |105|0|12
141126005|141126005013|上庄| |村| |CUN| |105|0|12
141126005|141126005014|君庄| |村| |CUN| |105|0|12
141126006|141126006001|贺家洼| |村| |CUN| |105|0|12
141126006|141126006002|张家坡| |村| |CUN| |105|0|12
141126006|141126006003|刘家庄| |村| |CUN| |105|0|12
141126006|141126006004|砚瓦| |村| |CUN| |105|0|12
141126006|141126006005|霍家村| |村| |CUN| |105|0|12
141126006|141126006006|前山| |村| |CUN| |105|0|12
141126006|141126006007|陈家腰| |村| |CUN| |105|0|12
141126006|141126006008|张家河| |村| |CUN| |105|0|12
141126006|141126006009|下洼村| |村| |CUN| |105|0|12
141126006|141126006010|平泉村| |村| |CUN| |105|0|12
141126006|141126006011|法寺村| |村| |CUN| |105|0|12
141126006|141126006012|韦家湾村| |村| |CUN| |105|0|12
141126006|141126006013|白家庄村| |村| |CUN| |105|0|12
141126006|141126006014|高家山| |村| |CUN| |105|0|12
141126007|141126007001|马村| |村| |CUN| |105|0|12
141126007|141126007002|塌子上| |村| |CUN| |105|0|12
141126007|141126007003|刘家塔| |村| |CUN| |105|0|12
141126007|141126007004|马家坪| |村| |CUN| |105|0|12
141126007|141126007005|庄里| |村| |CUN| |105|0|12
141126007|141126007006|西卫| |村| |CUN| |105|0|12
141126007|141126007007|孟家塔| |村| |CUN| |105|0|12
141126007|141126007008|东卫| |村| |CUN| |105|0|12
141126007|141126007009|高家坡| |村| |CUN| |105|0|12
141126007|141126007010|马门庄| |村| |CUN| |105|0|12
141126007|141126007011|木挪| |村| |CUN| |105|0|12
141126007|141126007012|卫子沟| |村| |CUN| |105|0|12
141126007|141126007013|郭村| |村| |CUN| |105|0|12
141126007|141126007014|板桥| |村| |CUN| |105|0|12
141126007|141126007015|王村| |村| |CUN| |105|0|12
141126007|141126007016|塌底| |村| |CUN| |105|0|12
141126007|141126007017|二郎坡| |村| |CUN| |105|0|12
141126007|141126007018|城关| |村| |CUN| |105|0|12
141126007|141126007019|东庄| |村| |CUN| |105|0|12
141126007|141126007020|岔沟| |村| |CUN| |105|0|12
141126007|141126007021|胡家峪| |村| |CUN| |105|0|12
141126007|141126007022|肖家塔| |村| |CUN| |105|0|12
141126007|141126007023|龙台| |村| |CUN| |105|0|12
141126007|141126007024|潭庄| |村| |CUN| |105|0|12
141126007|141126007025|薛家垣| |村| |CUN| |105|0|12
141126007|141126007026|贾家沟| |村| |CUN| |105|0|12
141126007|141126007027|殿底峪| |村| |CUN| |105|0|12
141126007|141126007028|营房| |村| |CUN| |105|0|12
141126007|141126007029|南沟| |村| |CUN| |105|0|12
141126007|141126007030|宋家沟| |村| |CUN| |105|0|12
141126007|141126007031|车家坡| |村| |CUN| |105|0|12
141126007|141126007032|关头| |村| |CUN| |105|0|12
141126008|141126008001|吴家山| |村| |CUN| |105|0|12
141126008|141126008002|前圪垛| |村| |CUN| |105|0|12
141126008|141126008003|东石羊| |村| |CUN| |105|0|12
141126008|141126008004|圪连| |村| |CUN| |105|0|12
141126008|141126008005|温家沟| |村| |CUN| |105|0|12
141126008|141126008006|潘家沟| |村| |CUN| |105|0|12
141126008|141126008007|马家庄| |村| |CUN| |105|0|12
141126008|141126008008|沙窑| |村| |CUN| |105|0|12
141126008|141126008009|泊河| |村| |CUN| |105|0|12
141126008|141126008010|曹村| |村| |CUN| |105|0|12
141126008|141126008011|罗村| |村| |CUN| |105|0|12
141126008|141126008012|贺家沟| |村| |CUN| |105|0|12
141126008|141126008013|霍阳庄| |村| |CUN| |105|0|12
141126008|141126008014|楼家庄| |村| |CUN| |105|0|12
141126008|141126008015|下田庄| |村| |CUN| |105|0|12
141126009|141126009001|呼延山| |村| |CUN| |105|0|12
141126009|141126009002|豆坪| |村| |CUN| |105|0|12
141126009|141126009003|西山| |村| |CUN| |105|0|12
141126009|141126009004|高山| |村| |CUN| |105|0|12
141126009|141126009005|铁头| |村| |CUN| |105|0|12
141126009|141126009006|和合| |村| |CUN| |105|0|12
141126009|141126009007|新社| |村| |CUN| |105|0|12
141126009|141126009008|任家庄| |村| |CUN| |105|0|12
141126009|141126009009|杨家沟| |村| |CUN| |105|0|12
141126009|141126009010|南割毡| |村| |CUN| |105|0|12
141126009|141126009011|张家山| |村| |CUN| |105|0|12
141126009|141126009012|南陀腰| |村| |CUN| |105|0|12
141126009|141126009013|土社| |村| |CUN| |105|0|12
141121001|141121001001|下庄| |村| |CUN| |105|0|12
141121001|141121001002|岳家庄| |村| |CUN| |105|0|12
141121001|141121001003|寨则沟| |村| |CUN| |105|0|12
141121001|141121001004|崖底| |村| |CUN| |105|0|12
141121001|141121001005|李家会| |村| |CUN| |105|0|12
141121001|141121001006|陈家社| |村| |CUN| |105|0|12
141121001|141121001007|麻峪口| |村| |CUN| |105|0|12
141121001|141121001008|王家社| |村| |CUN| |105|0|12
141121001|141121001009|李家庄| |村| |CUN| |105|0|12
141121001|141121001010|林海| |村| |CUN| |105|0|12
141121001|141121001011|陈家庄| |村| |CUN| |105|0|12
141121001|141121001012|下社| |村| |CUN| |105|0|12
141121001|141121001013|温家庄| |村| |CUN| |105|0|12
141121001|141121001014|龙兴| |村| |CUN| |105|0|12
141121001|141121001015|海岸| |村| |CUN| |105|0|12
141121001|141121001016|李家嶂| |村| |CUN| |105|0|12
141121001|141121001017|付家庄| |村| |CUN| |105|0|12
141121001|141121001018|苍尔会| |村| |CUN| |105|0|12
141121001|141121001019|贺家塔| |村| |CUN| |105|0|12
141121001|141121001020|大村| |村| |CUN| |105|0|12
141121001|141121001021|陷家沟| |村| |CUN| |105|0|12
141121001|141121001022|北峪口| |村| |CUN| |105|0|12
141121001|141121001023|开栅| |村| |CUN| |105|0|12
141121001|141121001024|武陵| |村| |CUN| |105|0|12
141121001|141121001025|西峪口| |村| |CUN| |105|0|12
141121001|141121001026|北徐| |村| |CUN| |105|0|12
141121001|141121001027|宋家庄| |村| |CUN| |105|0|12
141121001|141121001028|文倚| |村| |CUN| |105|0|12
141121001|141121001029|中舍| |村| |CUN| |105|0|12
141121001|141121001030|樊家庄| |村| |CUN| |105|0|12
141121002|141121002001|东石侯| |村| |CUN| |105|0|12
141121002|141121002002|新庄| |村| |CUN| |105|0|12
141121002|141121002003|杭城| |村| |CUN| |105|0|12
141121002|141121002004|新立| |村| |CUN| |105|0|12
141121002|141121002005|西城| |村| |CUN| |105|0|12
141121002|141121002006|武良| |村| |CUN| |105|0|12
141121002|141121002007|东城| |村| |CUN| |105|0|12
141121003|141121003001|横沟| |村| |CUN| |105|0|12
141121003|141121003002|温云营| |村| |CUN| |105|0|12
141121003|141121003003|温云| |村| |CUN| |105|0|12
141121003|141121003004|洪义| |村| |CUN| |105|0|12
141121003|141121003005|吴村| |村| |CUN| |105|0|12
141121003|141121003006|南庄| |村| |CUN| |105|0|12
141121003|141121003007|韩弓| |村| |CUN| |105|0|12
141121003|141121003008|汾曲| |村| |CUN| |105|0|12
141121003|141121003009|信贤| |村| |CUN| |105|0|12
141121003|141121003010|麻家堡| |村| |CUN| |105|0|12
141121004|141121004001|西北安| |村| |CUN| |105|0|12
141121004|141121004002|东北安| |村| |CUN| |105|0|12
141121004|141121004003|榆林| |村| |CUN| |105|0|12
141121004|141121004004|北安庄| |村| |CUN| |105|0|12
141121004|141121004005|南安| |村| |CUN| |105|0|12
141121004|141121004006|谢家寨| |村| |CUN| |105|0|12
141121004|141121004007|北胡| |村| |CUN| |105|0|12
141121004|141121004008|小南安| |村| |CUN| |105|0|12
141121004|141121004009|北白家庄| |村| |CUN| |105|0|12
141121004|141121004010|孟家庄| |村| |CUN| |105|0|12
141121004|141121004011|西韩| |村| |CUN| |105|0|12
141121004|141121004012|蔚家堡| |村| |CUN| |105|0|12
141121004|141121004013|西南社| |村| |CUN| |105|0|12
141121004|141121004014|南白| |村| |CUN| |105|0|12
141121004|141121004015|王川堡| |村| |CUN| |105|0|12
141121004|141121004016|郝家堡| |村| |CUN| |105|0|12
141121004|141121004017|阎家堡| |村| |CUN| |105|0|12
141121004|141121004018|西郭家堡| |村| |CUN| |105|0|12
141121004|141121004019|东郭家堡| |村| |CUN| |105|0|12
141121004|141121004020|杨乐堡| |村| |CUN| |105|0|12
141121004|141121004021|西社| |村| |CUN| |105|0|12
141121004|141121004022|高车| |村| |CUN| |105|0|12
141121005|141121005001|大陵山1| |村| |CUN| |105|0|12
141121005|141121005002|庄头| |村| |CUN| |105|0|12
141121005|141121005003|苏家岩| |村| |CUN| |105|0|12
141121005|141121005004|牛家沟| |村| |CUN| |105|0|12
141121005|141121005005|后周| |村| |CUN| |105|0|12
141121005|141121005006|曹家山| |村| |CUN| |105|0|12
141121005|141121005007|吕家山| |村| |CUN| |105|0|12
141121005|141121005008|成家山| |村| |CUN| |105|0|12
141121005|141121005009|贾家山| |村| |CUN| |105|0|12
141121005|141121005010|沿磨| |村| |CUN| |105|0|12
141121005|141121005011|前周| |村| |CUN| |105|0|12
141121005|141121005012|前庄| |村| |CUN| |105|0|12
141121005|141121005013|河底| |村| |CUN| |105|0|12
141121005|141121005014|沟口| |村| |CUN| |105|0|12
141121005|141121005015|南徐| |村| |CUN| |105|0|12
141121005|141121005016|武午| |村| |CUN| |105|0|12
141121005|141121005017|方园| |村| |CUN| |105|0|12
141121005|141121005018|马家庄| |村| |CUN| |105|0|12
141121005|141121005019|大圪堆| |村| |CUN| |105|0|12
141121005|141121005020|泉泉寺| |村| |CUN| |105|0|12
141121005|141121005021|章多| |村| |CUN| |105|0|12
141121005|141121005022|龙泉| |村| |CUN| |105|0|12
141121005|141121005023|桑村营| |村| |CUN| |105|0|12
141121005|141121005024|宜儿| |村| |CUN| |105|0|12
141121005|141121005025|大城南| |村| |CUN| |105|0|12
141121005|141121005026|任家坡| |村| |CUN| |105|0|12
141121005|141121005027|靛头| |村| |CUN| |105|0|12
141121005|141121005028|集灵源| |村| |CUN| |105|0|12
141121005|141121005029|半峪| |村| |CUN| |105|0|12
141121005|141121005030|土堂| |村| |CUN| |105|0|12
141121005|141121005031|北关| |村| |CUN| |105|0|12
141121005|141121005032|桑村| |村| |CUN| |105|0|12
141121005|141121005033|北武家坡| |村| |CUN| |105|0|12
141121005|141121005034|西街| |村| |CUN| |105|0|12
141121005|141121005035|北街| |村| |CUN| |105|0|12
141121005|141121005036|思评| |村| |CUN| |105|0|12
141121005|141121005037|堡子| |村| |CUN| |105|0|12
141121005|141121005038|里洪| |村| |CUN| |105|0|12
141121005|141121005039|西旧| |村| |CUN| |105|0|12
141121005|141121005040|旧城庄| |村| |CUN| |105|0|12
141121005|141121005041|东旧| |村| |CUN| |105|0|12
141121005|141121005042|南峪口| |村| |CUN| |105|0|12
141121005|141121005043|南街| |村| |CUN| |105|0|12
141121005|141121005044|东街| |村| |CUN| |105|0|12
141121005|141121005045|岳村| |村| |CUN| |105|0|12
141121005|141121005046|南关| |村| |CUN| |105|0|12
141121005|141121005047|韩村| |村| |CUN| |105|0|12
141121005|141121005048|冀周| |村| |CUN| |105|0|12
141121006|141121006001|杨家寨| |村| |CUN| |105|0|12
141121006|141121006002|麻家寨| |村| |CUN| |105|0|12
141121006|141121006003|南武| |村| |CUN| |105|0|12
141121006|141121006004|西庄| |村| |CUN| |105|0|12
141121006|141121006005|东庄| |村| |CUN| |105|0|12
141121006|141121006006|武家寨| |村| |CUN| |105|0|12
141121006|141121006007|北明阳| |村| |CUN| |105|0|12
141121006|141121006008|西明阳| |村| |CUN| |105|0|12
141121006|141121006009|南明阳| |村| |CUN| |105|0|12
141121007|141121007001|北贤| |村| |CUN| |105|0|12
141121007|141121007002|大象| |村| |CUN| |105|0|12
141121007|141121007003|保贤庄| |村| |CUN| |105|0|12
141121007|141121007004|贯家堡| |村| |CUN| |105|0|12
141121007|141121007005|东堡| |村| |CUN| |105|0|12
141121007|141121007006|新崖底| |村| |CUN| |105|0|12
141121007|141121007007|保贤| |村| |CUN| |105|0|12
141121007|141121007008|邢家堡| |村| |CUN| |105|0|12
141121007|141121007009|胡兰| |村| |CUN| |105|0|12
141121007|141121007010|城子| |村| |CUN| |105|0|12
141121007|141121007011|云周村| |村| |CUN| |105|0|12
141121007|141121007012|南胡| |村| |CUN| |105|0|12
141121007|141121007013|索家堡| |村| |CUN| |105|0|12
141121007|141121007014|赵村| |村| |CUN| |105|0|12
141121007|141121007015|王家堡| |村| |CUN| |105|0|12
141121007|141121007016|水寨| |村| |CUN| |105|0|12
141121007|141121007017|伯鱼| |村| |CUN| |105|0|12
141121007|141121007018|上段| |村| |CUN| |105|0|12
141121007|141121007019|段城| |村| |CUN| |105|0|12
141121007|141121007020|上曲| |村| |CUN| |105|0|12
141121007|141121007021|炮守堡| |村| |CUN| |105|0|12
141121007|141121007022|门世| |村| |CUN| |105|0|12
141121007|141121007023|新堡| |村| |CUN| |105|0|12
141121008|141121008001|大陵山2| |村| |CUN| |105|0|12
141121008|141121008002|小南峪| |村| |CUN| |105|0|12
141121008|141121008003|大南峪| |村| |CUN| |105|0|12
141121008|141121008004|南武家坡| |村| |CUN| |105|0|12
141121008|141121008005|中渠| |村| |CUN| |105|0|12
141121008|141121008006|康家堡| |村| |CUN| |105|0|12
141121008|141121008007|神堂| |村| |CUN| |105|0|12
141121008|141121008008|赤峪| |村| |CUN| |105|0|12
141121008|141121008009|孝子渠| |村| |CUN| |105|0|12
141121008|141121008010|牛家垣| |村| |CUN| |105|0|12
141121008|141121008011|河西| |村| |CUN| |105|0|12
141121008|141121008012|马西| |村| |CUN| |105|0|12
141121008|141121008013|穆家寨| |村| |CUN| |105|0|12
141121009|141121009001|乐村| |村| |CUN| |105|0|12
141121009|141121009002|北夏祠| |村| |CUN| |105|0|12
141121009|141121009003|西夏祠| |村| |CUN| |105|0|12
141121009|141121009004|东夏祠| |村| |CUN| |105|0|12
141121009|141121009005|桥头| |村| |CUN| |105|0|12
141121009|141121009006|孝义| |村| |CUN| |105|0|12
141121009|141121009007|马东村| |村| |CUN| |105|0|12
141121009|141121009008|马村| |村| |CUN| |105|0|12
141121009|141121009009|上贤| |村| |CUN| |105|0|12
141121009|141121009010|北武度| |村| |CUN| |105|0|12
141121009|141121009011|南武度| |村| |CUN| |105|0|12
141121009|141121009012|平陶| |村| |CUN| |105|0|12
141121010|141121010001|西宜亭| |村| |CUN| |105|0|12
141121010|141121010002|东宜亭| |村| |CUN| |105|0|12
141121010|141121010003|北张| |村| |CUN| |105|0|12
141121010|141121010004|上河头| |村| |CUN| |105|0|12
141121010|141121010005|武村| |村| |CUN| |105|0|12
141121010|141121010006|北武涝| |村| |CUN| |105|0|12
141121010|141121010007|南武涝| |村| |CUN| |105|0|12
141121010|141121010008|南张| |村| |CUN| |105|0|12
141121010|141121010009|苏家堡| |村| |CUN| |105|0|12
141121010|141121010010|郑家庄| |村| |CUN| |105|0|12
141121011|141121011001|南贤| |村| |CUN| |105|0|12
141121011|141121011002|青高| |村| |CUN| |105|0|12
141121011|141121011003|朱家堡| |村| |CUN| |105|0|12
141121011|141121011004|下曲庄| |村| |CUN| |105|0|12
141121011|141121011005|下曲| |村| |CUN| |105|0|12
141121011|141121011006|梁家堡| |村| |CUN| |105|0|12
141121011|141121011007|苏家庄| |村| |CUN| |105|0|12
141121011|141121011008|石永| |村| |CUN| |105|0|12
141121011|141121011009|寄谷庄| |村| |CUN| |105|0|12
141121011|141121011010|永乐| |村| |CUN| |105|0|12
141121011|141121011011|田家堡| |村| |CUN| |105|0|12
141121011|141121011012|武家庄| |村| |CUN| |105|0|12
141121011|141121011013|北齐| |村| |CUN| |105|0|12
141121011|141121011014|忠义村| |村| |CUN| |105|0|12
141121011|141121011015|北辛店| |村| |CUN| |105|0|12
141121011|141121011016|杜村庄| |村| |CUN| |105|0|12
141121011|141121011017|杜村| |村| |CUN| |105|0|12
141121011|141121011018|南齐| |村| |CUN| |105|0|12
141121011|141121011019|南辛店| |村| |CUN| |105|0|12
141121011|141121011020|石家堡| |村| |CUN| |105|0|12
141121011|141121011021|徐家镇| |村| |CUN| |105|0|12
141121012|141121012001|百金堡| |村| |CUN| |105|0|12
141121012|141121012002|西槽头| |村| |CUN| |105|0|12
141121012|141121012003|东槽头| |村| |CUN| |105|0|12
141121012|141121012004|尹家社| |村| |CUN| |105|0|12
141121012|141121012005|王家社| |村| |CUN| |105|0|12
141121012|141121012006|阎家社| |村| |CUN| |105|0|12
141121012|141121012007|狄家社| |村| |CUN| |105|0|12
141121012|141121012008|裴会| |村| |CUN| |105|0|12
141181001|141181001001|薛颉岭| |村| |CUN| |105|0|12
141181001|141181001002|神江沟| |村| |CUN| |105|0|12
141181001|141181001003|柳窊| |村| |CUN| |105|0|12
141181001|141181001004|南段王| |村| |CUN| |105|0|12
141181001|141181001005|白居庄| |村| |CUN| |105|0|12
141181001|141181001006|北段王| |村| |CUN| |105|0|12
141181001|141181001007|石匣社| |村| |CUN| |105|0|12
141181001|141181001008|王青峪| |村| |CUN| |105|0|12
141181001|141181001009|温家庄| |村| |CUN| |105|0|12
141181001|141181001010|程圪垛| |村| |CUN| |105|0|12
141181001|141181001011|西小景| |村| |CUN| |105|0|12
141181001|141181001012|东小景| |村| |CUN| |105|0|12
141181001|141181001013|元罡| |村| |CUN| |105|0|12
141181001|141181001014|龙池头| |村| |CUN| |105|0|12
141181001|141181001015|沿家坡| |村| |CUN| |105|0|12
141181001|141181001016|南岭| |村| |CUN| |105|0|12
141181001|141181001017|杜村| |村| |CUN| |105|0|12
141181001|141181001018|长安| |村| |CUN| |105|0|12
141181001|141181001019|招携| |村| |CUN| |105|0|12
141181001|141181001020|西梁庄| |村| |CUN| |105|0|12
141181001|141181001021|候家山| |村| |CUN| |105|0|12
141181001|141181001022|西房庄| |村| |CUN| |105|0|12
141181002|141181002001|大石头| |村| |CUN| |105|0|12
141181002|141181002002|柴场| |村| |CUN| |105|0|12
141181002|141181002003|沿家山| |村| |CUN| |105|0|12
141181002|141181002004|后活丹| |村| |CUN| |105|0|12
141181002|141181002005|鱼里| |村| |CUN| |105|0|12
141181002|141181002006|温家庄| |村| |CUN| |105|0|12
141181002|141181002007|盘龙沿| |村| |CUN| |105|0|12
141181002|141181002008|梧凤| |村| |CUN| |105|0|12
141181002|141181002009|坪子山| |村| |CUN| |105|0|12
141181002|141181002010|山头| |村| |CUN| |105|0|12
141181002|141181002011|上义棠| |村| |CUN| |105|0|12
141181002|141181002012|下义棠| |村| |CUN| |105|0|12
141181002|141181002013|前活丹| |村| |CUN| |105|0|12
141181002|141181002014|白石崖| |村| |CUN| |105|0|12
141181002|141181002015|田家庄| |村| |CUN| |105|0|12
141181002|141181002016|达苏| |村| |CUN| |105|0|12
141181002|141181002017|桑沟则| |村| |CUN| |105|0|12
141181002|141181002018|高家掌| |村| |CUN| |105|0|12
141181002|141181002019|相王| |村| |CUN| |105|0|12
141181002|141181002020|卜家峪| |村| |CUN| |105|0|12
141181002|141181002021|西岭| |村| |CUN| |105|0|12
141181002|141181002022|南阳| |村| |CUN| |105|0|12
141181002|141181002023|石公村| |村| |CUN| |105|0|12
141181003|141181003001|邀庄| |村| |CUN| |105|0|12
141181003|141181003002|部落| |村| |CUN| |105|0|12
141181003|141181003003|安家岭| |村| |CUN| |105|0|12
141181003|141181003004|南榆苑| |村| |CUN| |105|0|12
141181003|141181003005|西程庄| |村| |CUN| |105|0|12
141181003|141181003006|石相| |村| |CUN| |105|0|12
141181003|141181003007|马术岭| |村| |CUN| |105|0|12
141181003|141181003008|槐树元| |村| |CUN| |105|0|12
141181003|141181003009|桃树沟| |村| |CUN| |105|0|12
141181003|141181003010|半沟| |村| |CUN| |105|0|12
141181003|141181003011|北头| |村| |CUN| |105|0|12
141181003|141181003012|角盘| |村| |CUN| |105|0|12
141181003|141181003013|赵家峪| |村| |CUN| |105|0|12
141181003|141181003014|元金| |村| |CUN| |105|0|12
141181003|141181003015|下堡| |村| |CUN| |105|0|12
141181003|141181003016|赵西沟| |村| |CUN| |105|0|12
141181003|141181003017|下卫底| |村| |CUN| |105|0|12
141181003|141181003018|南头| |村| |CUN| |105|0|12
141181003|141181003019|上午头| |村| |CUN| |105|0|12
141181003|141181003020|东岭| |村| |CUN| |105|0|12
141181003|141181003021|长坡洼| |村| |CUN| |105|0|12
141181003|141181003022|魏家沟| |村| |CUN| |105|0|12
141181003|141181003023|东田庄| |村| |CUN| |105|0|12
141181003|141181003024|薛颉堡| |村| |CUN| |105|0|12
141181003|141181003025|后庞沟| |村| |CUN| |105|0|12
141181003|141181003026|前庞沟| |村| |CUN| |105|0|12
141181003|141181003027|官岭| |村| |CUN| |105|0|12
141181003|141181003028|官窑| |村| |CUN| |105|0|12
141181003|141181003029|胡家窑| |村| |CUN| |105|0|12
141181004|141181004001|后沟| |村| |CUN| |105|0|12
141181004|141181004002|原家庄| |村| |CUN| |105|0|12
141181004|141181004003|沟北| |村| |CUN| |105|0|12
141181004|141181004004|前岭| |村| |CUN| |105|0|12
141181004|141181004005|黄文| |村| |CUN| |105|0|12
141181004|141181004006|杏野| |村| |CUN| |105|0|12
141181004|141181004007|东庄| |村| |CUN| |105|0|12
141181004|141181004008|沟南| |村| |CUN| |105|0|12
141181004|141181004009|石践| |村| |CUN| |105|0|12
141181004|141181004010|后庄| |村| |CUN| |105|0|12
141181004|141181004011|兑镇| |村| |CUN| |105|0|12
141181004|141181004012|后洞| |村| |CUN| |105|0|12
141181004|141181004013|郝家寨| |村| |CUN| |105|0|12
141181004|141181004014|水峪| |村| |CUN| |105|0|12
141181004|141181004015|圪卓头| |村| |CUN| |105|0|12
141181004|141181004016|偏城| |村| |CUN| |105|0|12
141181004|141181004017|偏店| |村| |CUN| |105|0|12
141181004|141181004018|韩家滩| |村| |CUN| |105|0|12
141181004|141181004019|桑湾| |村| |CUN| |105|0|12
141181004|141181004020|上吐京| |村| |CUN| |105|0|12
141181004|141181004021|南营| |村| |CUN| |105|0|12
141181004|141181004022|产树原| |村| |CUN| |105|0|12
141181004|141181004023|新民| |村| |CUN| |105|0|12
141181004|141181004024|梁家原| |村| |CUN| |105|0|12
141181004|141181004025|下令狐| |村| |CUN| |105|0|12
141181005|141181005001|西曹村| |村| |CUN| |105|0|12
141181005|141181005002|东曹村| |村| |CUN| |105|0|12
141181005|141181005003|神安| |村| |CUN| |105|0|12
141181005|141181005004|西辛北| |村| |CUN| |105|0|12
141181005|141181005005|东辛北| |村| |CUN| |105|0|12
141181005|141181005006|仁义| |村| |CUN| |105|0|12
141181005|141181005008|贤者| |村| |CUN| |105|0|12
141181005|141181005009|神福| |村| |CUN| |105|0|12
141181005|141181005010|三多| |村| |CUN| |105|0|12
141181005|141181005011|高阳| |村| |CUN| |105|0|12
141181005|141181005012|临水| |村| |CUN| |105|0|12
141181005|141181005013|顺光| |村| |CUN| |105|0|12
141181005|141181005014|白壁关| |村| |CUN| |105|0|12
141181005|141181005015|善吉| |村| |CUN| |105|0|12
141181005|141181005016|小垣| |村| |CUN| |105|0|12
141181005|141181005017|大垣| |村| |CUN| |105|0|12
141181005|141181005018|下吐京| |村| |CUN| |105|0|12
141181006|141181006002|贾家庄| |村| |CUN| |105|0|12
141181006|141181006005|梁家庄| |村| |CUN| |105|0|12
141181006|141181006006|张家庄| |村| |CUN| |105|0|12
141181006|141181006008|樊家庄| |村| |CUN| |105|0|12
141181006|141181006010|赵家庄| |村| |CUN| |105|0|12
141181007|141181007001|瑶圃| |村| |CUN| |105|0|12
141181007|141181007002|北关| |村| |CUN| |105|0|12
141181007|141181007003|新庄| |村| |CUN| |105|0|12
141181007|141181007004|一家庄| |村| |CUN| |105|0|12
141181007|141181007005|西关| |村| |CUN| |105|0|12
141181007|141181007006|楼西| |村| |CUN| |105|0|12
141181007|141181007007|楼东| |村| |CUN| |105|0|12
141181007|141181007008|桥北| |村| |CUN| |105|0|12
141181007|141181007009|城东| |村| |CUN| |105|0|12
141181007|141181007010|东关| |村| |CUN| |105|0|12
141181007|141181007011|窑上| |村| |CUN| |105|0|12
141181007|141181007012|八家庄| |村| |CUN| |105|0|12
141181007|141181007013|铁匠巷| |村| |CUN| |105|0|12
141181007|141181007014|桥南| |村| |CUN| |105|0|12
141181007|141181007015|尚家庄| |村| |CUN| |105|0|12
141181008|141181008001|大虢城| |村| |CUN| |105|0|12
141181008|141181008002|中辛安| |村| |CUN| |105|0|12
141181008|141181008003|北辛安| |村| |CUN| |105|0|12
141181008|141181008004|司马| |村| |CUN| |105|0|12
141181008|141181008005|南辛安| |村| |CUN| |105|0|12
141181008|141181008006|东庄| |村| |CUN| |105|0|12
141181008|141181008007|南辛庄| |村| |CUN| |105|0|12
141181008|141181008008|苏家营| |村| |CUN| |105|0|12
141181008|141181008009|仁智| |村| |CUN| |105|0|12
141181008|141181008010|刘家堡| |村| |CUN| |105|0|12
141181008|141181008011|青义| |村| |CUN| |105|0|12
141181008|141181008012|盐锅头| |村| |CUN| |105|0|12
141181009|141181009001|后庄| |村| |CUN| |105|0|12
141181009|141181009002|甘村| |村| |CUN| |105|0|12
141181009|141181009003|窑上| |村| |CUN| |105|0|12
141181009|141181009004|春塔| |村| |CUN| |105|0|12
141181009|141181009005|刘王庄| |村| |CUN| |105|0|12
141181009|141181009006|苏家沿| |村| |CUN| |105|0|12
141181009|141181009007|王义庄| |村| |CUN| |105|0|12
141181009|141181009008|柏子沟| |村| |CUN| |105|0|12
141181009|141181009009|南庄| |村| |CUN| |105|0|12
141181009|141181009010|克俄| |村| |CUN| |105|0|12
141181009|141181009011|下庄| |村| |CUN| |105|0|12
141181009|141181009012|瓦窑坡| |村| |CUN| |105|0|12
141181009|141181009013|大胜村| |村| |CUN| |105|0|12
141181009|141181009014|尹家沿| |村| |CUN| |105|0|12
141181009|141181009015|西上庄| |村| |CUN| |105|0|12
141181009|141181009016|南沟底| |村| |CUN| |105|0|12
141181009|141181009017|段封村| |村| |CUN| |105|0|12
141181009|141181009018|禅房头| |村| |CUN| |105|0|12
141181009|141181009019|西张庄| |村| |CUN| |105|0|12
141181009|141181009020|碾头| |村| |CUN| |105|0|12
141181009|141181009021|马庄| |村| |CUN| |105|0|12
141181009|141181009022|申家庄| |村| |CUN| |105|0|12
141181009|141181009023|西河底| |村| |CUN| |105|0|12
141181009|141181009024|教场| |村| |CUN| |105|0|12
141181009|141181009025|老营坪| |村| |CUN| |105|0|12
141181009|141181009026|核桃窊| |村| |CUN| |105|0|12
141181009|141181009027|吕居堡| |村| |CUN| |105|0|12
141181009|141181009028|神宁沟| |村| |CUN| |105|0|12
