 |14|山西省|省|
141124015|141124015011|郭家塔|村|
141124015|141124015012|丛罗峪镇|村|
141124015|141124015013|下冯家山|村|
141124015|141124015014|上冯家山|村|
141124015|141124015015|郭家山|村|
141124015|141124015016|南塔|村|
141124015|141124015017|麻塔|村|
141124015|141124015018|堡则峪|村|
141124015|141124015019|大王家塔|村|
141124015|141124015020|店墕|村|
141124015|141124015021|小王家塔|村|
141124016|141124016001|候洼|村|
141124016|141124016002|先锋|村|
141124016|141124016003|高家山|村|
141124016|141124016004|李家洼|村|
141124016|141124016005|双柏树|村|
141124016|141124016006|枣洼|村|
141124016|141124016007|前圪地峪|村|
141124016|141124016008|中圪地峪|村|
141124016|141124016009|后圪地峪|村|
141124016|141124016010|薛家山|村|
141124016|141124016011|蔚家山|村|
141124016|141124016012|候家岭|村|
141124016|141124016013|刘家会|村|
141124016|141124016014|朱家会|村|
141124016|141124016015|红旗山|村|
141124016|141124016016|前柏塔|村|
141124016|141124016017|后柏塔|村|
141124016|141124016018|李家山|村|
141124016|141124016019|白家坂|村|
141124016|141124016020|芦家圪台|村|
141124016|141124016021|孙家岔|村|
141124016|141124016022|碾则沟|村|
141124016|141124016023|西刘家沟|村|
141124016|141124016024|石坌则|村|
141124016|141124016025|东刘家沟|村|
141124016|141124016026|上王家圪垛|村|
141124016|141124016027|郭家洼|村|
141124016|141124016028|彩树岭|村|
141124016|141124016029|郭家崖|村|
141124016|141124016030|王家圪垛|村|
141124016|141124016031|阎家山|村|
141124016|141124016032|麦洼|村|
141124016|141124016033|李家沟|村|
141124016|141124016034|马山局|村|
141124016|141124016035|罗产焉|村|
141124016|141124016036|舍窠墕|村|
141124016|141124016037|一步焉|村|
141124016|141124016038|王家庄|村|
141124016|141124016039|石佛山|村|
141124016|141124016040|官道上|村|
141124017|141124017001|康家塔|村|
141124017|141124017002|姚家山|村|
141124017|141124017003|樊家山|村|
141124017|141124017004|石梯沟|村|
141124017|141124017005|贺家圪台|村|
141124017|141124017006|善庆峪|村|
141124017|141124017007|西沟|村|
141124017|141124017008|大峪沟|村|
141124017|141124017009|歧道|村|
141124017|141124017010|府底|村|
141124017|141124017011|刘家圪达|村|
141124017|141124017012|前刘家庄|村|
141124017|141124017013|后刘家庄|村|
141124017|141124017014|前小峪|村|
141124017|141124017015|王家坪|村|
141124017|141124017016|圪麻岭|村|
141124017|141124017017|柳树墕|村|
141124017|141124017018|前大禹|村|
141124017|141124017019|冯家山|村|
141124017|141124017020|崖头|村|
141124017|141124017021|后大禹|村|
141124017|141124017022|前阳塔|村|
141124017|141124017023|火燎坡|村|
141124017|141124017024|圪台上|村|
141124017|141124017025|张家圪达|村|
141124017|141124017026|大后沟|村|
141124017|141124017027|后小峪|村|
141124017|141124017028|候家沟|村|
141124017|141124017029|树家山|村|
141124017|141124017030|瓦啥坪|村|
141124017|141124017031|石窑|村|
141124017|141124017032|矿柱林场|村|
141124017|141124017033|神峪塔|村|
141124017|141124017034|吕家里|村|
141124017|141124017035|杜家岭|村|
141124017|141124017036|佛堂峪|村|
141124017|141124017037|秦家圪棱|村|
141124018|141124018001|曹家峁|村|
141124018|141124018002|陡泉沟|村|
141124018|141124018003|李家圪垛|村|
141124018|141124018004|杜家圪垛|村|
141124018|141124018005|泉王|村|
141124018|141124018006|胡公|村|
141124018|141124018007|碾则墕|村|
141124018|141124018008|马家山|村|
141124018|141124018009|双塔|村|
141124018|141124018010|西坡|村|
141124018|141124018011|三交镇|村|
141124018|141124018012|沟门上|村|
141124018|141124018013|正坡|村|
141124018|141124018014|东坡|村|
141124018|141124018015|义圪垛|村|
141124018|141124018016|刘王沟|村|
141124018|141124018017|前陡泉|村|
141124018|141124018018|后陡泉|村|
141124018|141124018019|崔家坪|村|
141124018|141124018020|史家洼|村|
141124018|141124018021|吕家洼|村|
141124018|141124018022|任家坪|村|
141124018|141124018023|武家沟|村|
141124018|141124018024|孙家沟|村|
141124018|141124018025|东王家沟|村|
141124018|141124018026|墕头|村|
141124018|141124018027|严家圪垛|村|
141124018|141124018028|枣圪垯|村|
141124018|141124018029|薛家坪|村|
141124018|141124018030|李家塔|村|
141124018|141124018031|高家沟|村|
141124018|141124018032|刘家山|村|
141124018|141124018033|中庄|村|
141124018|141124018034|薛家圪垛|村|
141124018|141124018035|田家山|村|
141124018|141124018036|高家塔|村|
141124018|141124018037|段家庄|村|
141124018|141124018038|青家焉|村|
141124018|141124018040|崔家岭|村|
141124018|141124018041|寺梁上|村|
141124018|141124018042|圪陡焉|村|
141124019|141124019001|风翅甲|村|
141124019|141124019002|坪墕|村|
141124019|141124019003|沙家墕|村|
141124019|141124019004|马家圪凹|村|
141124019|141124019005|张家山|村|
141124019|141124019006|神峪沟|村|
141124019|141124019007|大墕|村|
141124019|141124019008|车赶|村|
141124019|141124019009|王家山|村|
141124019|141124019010|赵家塔|村|
141124019|141124019011|钟底|村|
141124019|141124019012|尧则坡|村|
141124019|141124019013|杨家岭|村|
141124019|141124019014|杜家沟|村|
141124019|141124019015|尚赵|村|
141124019|141124019016|车赶乡林场|村|
141124020|141124020001|陵头|村|
141124020|141124020002|前南沟|村|
141124020|141124020003|中南沟|村|
141124020|141124020004|后南沟|村|
141124020|141124020005|湍水头|村|
141124020|141124020006|琵琶耳|村|
141124020|141124020007|南岭|村|
141124020|141124020008|沐浴|村|
141124020|141124020009|光浴堂|村|
141124020|141124020010|薛家山|村|
141124020|141124020011|霍家墕|村|
141124020|141124020012|霍家岭|村|
141124020|141124020013|班家洼|村|
141124020|141124020014|西杨|村|
141124020|141124020015|龙水头|村|
141124020|141124020016|张家庄|村|
141124020|141124020017|黄家沟|村|
141124020|141124020018|黄家坡|村|
141124020|141124020019|邓家塔|村|
141124020|141124020020|高家庄|村|
141124020|141124020021|车道板|村|
141124021|141124021001|马家圪垛|村|
141124021|141124021002|上咀头|村|
141124021|141124021003|黑水沟|村|
141124021|141124021004|马家洼|村|
141124021|141124021005|马家塔|村|
141124021|141124021006|马家庄|村|
141124021|141124021007|高家山|村|
141124021|141124021008|高家塔|村|
141124021|141124021009|前墕|村|
141124021|141124021010|马家山|村|
141124021|141124021011|人杰墕|村|
141124021|141124021012|中兴社|村|
141124021|141124021013|索达干|村|
141124021|141124021014|张家港|村|
141124021|141124021015|马家岭|村|
141124021|141124021016|白家墕|村|
141124021|141124021017|寨上|村|
141124021|141124021018|冯家会|村|
141124021|141124021019|高家坪|村|
141124021|141124021020|西山上|村|
141124021|141124021021|前后山|村|
141124021|141124021022|候台|村|
141124021|141124021023|樊家沟|村|
141124021|141124021024|尧昌里|村|
141124021|141124021025|碛口|村|
141124021|141124021026|西湾|村|
141124021|141124021027|寨子坪|村|
141124021|141124021028|冯家塔|村|
141124021|141124021029|马杓峁|村|
141124021|141124021030|李家山|村|
141124021|141124021031|陈家垣|村|
141124021|141124021032|西头|村|
141124021|141124021033|寨子山|村|
141124021|141124021034|白家山|村|
141124021|141124021035|陈家圪垛|村|
141124021|141124021036|墕头|村|
141124021|141124021037|下塔|村|
141124021|141124021038|向阳|村|
141124021|141124021039|垣上|村|
141124021|141124021040|陈家山|村|
141124021|141124021041|霍家沟|村|
141124021|141124021042|香草|村|
141124022|141124022001|乔麦斜|村|
141124022|141124022002|新民|村|
141124022|141124022003|徐家墕|村|
141124022|141124022004|杏洼|村|
141124022|141124022005|兴仁里|村|
141124022|141124022006|薛家圪台|村|
141124022|141124022007|白草|村|
141124022|141124022008|张家墕|村|
141124022|141124022009|寨峁上|村|
141124022|141124022010|郝家塔|村|
141124022|141124022011|高家圪台|村|
141124022|141124022012|林家坪|村|
141124022|141124022013|光明|村|
141124022|141124022014|马罗塔|村|
141124022|141124022015|杨家山|村|
141124022|141124022016|林家墕|村|
141124022|141124022017|薛家墕|村|
141124022|141124022018|滴水局|村|
141124022|141124022019|高家山|村|
141124022|141124022020|庄上|村|
141124022|141124022021|麻墕|村|
141124022|141124022022|苏家坡|村|
141124022|141124022023|白家峁|村|
141124022|141124022024|兴旺山|村|
141124022|141124022025|丰山|村|
141124022|141124022026|南沟|村|
141124023|141124023001|郝家山|村|
141124023|141124023002|高家墕|村|
141124023|141124023003|段家塔|村|
141124023|141124023004|高崖头|村|
141124023|141124023005|樊家山|村|
141124023|141124023006|水源|村|
141124023|141124023007|工农庄|村|
141124023|141124023008|贺家洼|村|
141124023|141124023009|刘家庄|村|
141124023|141124023010|立新庄|村|
141124023|141124023011|双坪上|村|
141124023|141124023012|渠家坡|村|
141124023|141124023013|高家庄|村|
141124023|141124023014|小塔则|村|
141124023|141124023015|大井塔|村|
141124023|141124023016|前后塔|村|
141125001|141125001001|双耳则|村|
141125001|141125001002|任家山|村|
141125001|141125001003|韩家垣|村|
141125001|141125001004|荣西|村|
141125001|141125001005|大庄|村|
141125001|141125001006|兴龙湾|村|
141125001|141125001007|曹家塔|村|
141125001|141125001008|王家沟|村|
141125001|141125001009|南洼|村|
141125001|141125001010|南墕|村|
141125001|141125001011|下曹家坡|村|
141125001|141125001012|刘家山|村|
141125001|141125001013|佐主|村|
141125001|141125001014|王家洼|村|
141125001|141125001015|新民|村|
141125001|141125001016|荣洼|村|
141125002|141125002001|小垣则|村|
141125002|141125002002|后冯家沟|村|
141125002|141125002003|车则坂|村|
141125002|141125002004|石安|村|
141125002|141125002005|西坡|村|
141125002|141125002006|贺龙沟|村|
141125002|141125002007|薛家坪|村|
141125002|141125002008|郝家塔|村|
141125002|141125002009|前冯家沟|村|
141125002|141125002010|王坪墕|村|
141125002|141125002011|王家墕|村|
141125002|141125002012|五里后|村|
141125002|141125002013|柳家坡|村|
141125002|141125002014|柳家庄|村|
141125002|141125002015|孟门|村|
141125002|141125002016|小河沟|村|
141125002|141125002017|高家塔|村|
141125002|141125002018|郭家山|村|
141125002|141125002019|马家塔|村|
141125002|141125002020|白家墕|村|
141125002|141125002021|后南坡|村|
141125002|141125002022|穆家坡|村|
141125002|141125002023|耀头|村|
141125002|141125002024|吉家塔|村|
141125002|141125002025|和睦村|村|
141125002|141125002026|郭枣林|村|
141125002|141125002027|大东庄|村|
141125002|141125002028|罗家庄|村|
141125002|141125002029|郭家塔|村|
141125002|141125002030|刘家圪垯|村|
141125003|141125003001|邓家洼|村|
141125003|141125003002|田家坡|村|
141125003|141125003003|官庄垣|村|
141125003|141125003004|张家庄|村|
141125003|141125003005|邓家庄|村|
141125003|141125003006|马家梁|村|
141125003|141125003007|成家庄|村|
141125003|141125003008|赤木洼|村|
141125003|141125003009|下段段|村|
141125003|141125003010|化舍|村|
141125003|141125003011|牛家川|村|
141125003|141125003012|双洼|村|
141125003|141125003013|张家塔|村|
141125003|141125003014|王家坡|村|
141125003|141125003015|李家洼|村|
141125003|141125003016|高家洼|村|
141125003|141125003017|下垣则|村|
141125003|141125003018|村王|村|
141125003|141125003019|艾掌|村|
141125003|141125003020|聚则塔|村|
141125004|141125004001|刘家山|村|
141125004|141125004002|北洼|村|
141125004|141125004003|寨则上|村|
141125004|141125004004|红管|村|
141125004|141125004005|王家岭|村|
141125004|141125004006|车家塔|村|
141125004|141125004007|柿则垣|村|
141125004|141125004008|刘家垣|村|
141125004|141125004009|枣林|村|
141125004|141125004010|冯家垣|村|
141125004|141125004011|裴家垣|村|
141125004|141125004012|李新|村|
141125004|141125004013|李家墕|村|
141125004|141125004014|下龙花垣|村|
141125004|141125004015|贾家垣|村|
141125004|141125004016|德岗垣|村|
141125004|141125004017|曹家沟|村|
141125004|141125004018|梁家渠|村|
141125004|141125004019|龙花垣|村|
141125004|141125004020|韩家峪|村|
141125004|141125004021|龙沟|村|
141125005|141125005001|雅沟|村|
141125005|141125005002|胡家垣|村|
141125005|141125005003|碾则山|村|
141125005|141125005004|东窊|村|
141125005|141125005005|薛家湾|村|
141125005|141125005006|穆家墕|村|
141125005|141125005007|于家沟|村|
141125005|141125005008|屈家沟|村|
141125005|141125005009|王家山|村|
141125005|141125005010|后山垣|村|
141125005|141125005011|户掌垣|村|
141125005|141125005012|毛家庄|村|
141125005|141125005013|杨家港|村|
141125005|141125005014|王家庄|村|
141125005|141125005015|杜家垣|村|
141125005|141125005016|刘家墕头|村|
141125005|141125005017|寨东|村|
141125005|141125005018|贺昌|村|
141125005|141125005019|青龙|村|
141125005|141125005020|上青龙|村|
141125005|141125005021|龙门会|村|
141125005|141125005022|庙湾|村|
141125005|141125005023|锄沟|村|
141125005|141125005024|双兴|村|
141125006|141125006001|下白霜|村|
141125006|141125006002|上白霜|村|
141125006|141125006003|王家会|村|
141125006|141125006004|梁家会|村|
141125006|141125006005|蔡家沟|村|
141125006|141125006006|李家湾|村|
141125006|141125006007|圪垛|村|
141125006|141125006008|韩家坡|村|
141125007|141125007001|后河底|村|
141125007|141125007002|前东山|村|
141125007|141125007003|石西|村|
141125007|141125007004|马家山|村|
141125007|141125007005|琵琶|村|
141125007|141125007006|好学|村|
141125007|141125007007|呼家垣|村|
141125007|141125007008|郭家塔|村|
141125007|141125007009|刘家垣|村|
141125007|141125007010|上庄|村|
141125008|141125008001|斜则|村|
141125008|141125008002|港村|村|
141125008|141125008003|大凤山|村|
141125008|141125008004|郝家津|村|
141125008|141125008005|墕头|村|
141125008|141125008006|军渡|村|
141125008|141125008007|李家垣|村|
141125008|141125008008|薛家垣|村|
141125008|141125008009|墕哉|村|
141125008|141125008010|后山|村|
141125008|141125008011|薛王山|村|
141125008|141125008012|前大成|村|
141125008|141125008013|后大成|村|
141125008|141125008014|八盘山|村|
141125008|141125008015|高红|村|
141125008|141125008016|薛村|村|
141125008|141125008017|刑家庄|村|
141125008|141125008018|小成村|村|
141125008|141125008019|南坡|村|
141125009|141125009001|张家山|村|
141125009|141125009002|穆村三|村|
141125009|141125009003|穆村二|村|
141125009|141125009004|穆村一|村|
141125009|141125009005|扬家坪|村|
141125009|141125009006|安沟|村|
141125009|141125009007|堡上|村|
141125009|141125009008|沙曲|村|
141125009|141125009009|杜峪|村|
141125010|141125010001|兴盛村|村|
141125010|141125010002|大成垣|村|
141125010|141125010003|郭家沟|村|
141125010|141125010004|南寺沟|村|
141125010|141125010005|宋家寨|村|
141125010|141125010006|穆家窊|村|
141125010|141125010007|阴塔|村|
141125010|141125010008|高家沟|村|
141125010|141125010009|白家塌|村|
141125010|141125010010|贺家坡|村|
141125010|141125010011|王家塔|村|
141125010|141125010012|刘家洼|村|
141125010|141125010013|南阳山|村|
141125010|141125010014|东山|村|
141125010|141125010015|郝家庄|村|
141125010|141125010016|冀家峪|村|
141125011|141125011001|张家湾|村|
141125011|141125011002|山头|村|
141125011|141125011003|庄上|村|
141125011|141125011004|胶泥垄|村|
141125011|141125011005|前元庄|村|
141125011|141125011006|曹家山|村|
141125011|141125011007|付家墕|村|
141125011|141125011008|解家峪|村|
141125011|141125011009|呼家圪台|村|
141125011|141125011010|长峪|村|
141125011|141125011011|杨家峪|村|
141125011|141125011012|辉大峁|村|
141125011|141125011013|双枣圪垯|村|
141125011|141125011014|梨树窊|村|
141125011|141125011015|前安峪|村|
141125011|141125011016|西沟|村|
141125011|141125011017|桃卜则|村|
141125012|141125012001|阎家湾|村|
141125012|141125012002|强家垣|村|
141125012|141125012003|双卜咀|村|
141125012|141125012004|王家庄|村|
141125012|141125012005|龙门垣|村|
141125012|141125012006|西垣|村|
141125012|141125012007|贺家岭|村|
141125012|141125012008|长墕|村|
141125012|141125012009|下寺头|村|
141125012|141125012010|吴村|村|
141125012|141125012011|东垣|村|
141125012|141125012012|贺家社|村|
141125012|141125012013|陈家湾|村|
141125012|141125012014|下罗候|村|
141125012|141125012015|中垣|村|
141125012|141125012016|赵家庄|村|
141125012|141125012017|李家社|村|
141125012|141125012018|石盘上|村|
141125013|141125013001|北辛安|村|
141125013|141125013002|明家墕|村|
141125013|141125013003|前庄上|村|
141125013|141125013004|坂底|村|
141125013|141125013005|下嵋芝|村|
141125013|141125013006|中嵋芝|村|
141125013|141125013007|社科|村|
141125013|141125013008|南辛安|村|
141125013|141125013009|金家庄|村|
141125013|141125013010|曹家崖底|村|
141125013|141125013011|嘉善|村|
141125013|141125013012|王家岭|村|
141125013|141125013013|苏家庄|村|
141125014|141125014001|坪上|村|
141125014|141125014002|坪头|村|
141125014|141125014003|枣洼|村|
141125014|141125014004|沙坪则|村|
141125014|141125014005|康家岭|村|
141125014|141125014006|宋家沟|村|
141125014|141125014007|厚积坡|村|
141125014|141125014008|三交|村|
141125014|141125014009|靳家山|村|
141125014|141125014010|堡则则|村|
141125014|141125014011|下塔上|村|
141125014|141125014012|党家寨|村|
141125014|141125014013|高家墕|村|
141125014|141125014014|杨家坡|村|
141125014|141125014015|苇园沟|村|
141125014|141125014016|宋家垣|村|
141125014|141125014017|长兴|村|
141125014|141125014018|白羊峁|村|
141125015|141125015001|惠家坪|村|
141125015|141125015002|苗吾|村|
141125015|141125015003|寨子湾|村|
141125015|141125015004|高村|村|
141125015|141125015005|下岔沟|村|
141125015|141125015006|柳家沟|村|
141125015|141125015007|畄誉|村|
141125015|141125015008|高家沟|村|
141125015|141125015009|杜家庄|村|
141125015|141125015010|曹家圪垛|村|
141125015|141125015011|杨家沟|村|
141125015|141125015012|张家圪台|村|
141125015|141125015013|陈家庄|村|
141125015|141125015014|下乌林|村|
141125015|141125015015|鸦岔|村|
141125015|141125015016|塔村|村|
141125015|141125015017|刘家圪垯|村|
141125015|141125015018|南沟|村|
141126001|141126001001|许家山|村|
141126001|141126001002|道堡|村|
141126001|141126001003|麦场也|村|
141126001|141126001004|王家垣|村|
141126001|141126001005|曹家垣|村|
141126001|141126001006|李家庄|村|
141126001|141126001007|君子|村|
141126001|141126001008|下庄|村|
141126001|141126001009|曹家坡|村|
141126001|141126001010|柳林四牛头|村|
141126002|141126002001|前土门|村|
141126002|141126002002|后土门|村|
141126002|141126002003|穆家洼|村|
141126002|141126002004|马家山|村|
141126002|141126002005|裴沟|村|
141126002|141126002006|桥子头|村|
141126002|141126002007|刘家洼|村|
141126002|141126002008|曹家峪|村|
141126002|141126002009|永由|村|
141126002|141126002010|郭家河|村|
141126002|141126002011|薛家峪|村|
141126002|141126002012|坪底|村|
141126003|141126003001|转角村|村|
141126003|141126003002|梁家庄|村|
141126003|141126003003|前坡|村|
141126003|141126003004|风头|村|
141126003|141126003005|辛庄|村|
141126003|141126003006|下山|村|
141126003|141126003007|大庄|村|
141126003|141126003008|孙家庄|村|
141126003|141126003009|冯家岭|村|
141126003|141126003010|小蒜|村|
141126003|141126003011|蓬门|村|
141126003|141126003012|田家岔|村|
141126003|141126003013|晋家岔|村|
141126003|141126003014|徐家峪|村|
141126003|141126003015|高家岔|村|
141126003|141126003016|王家畔|村|
141126003|141126003017|兰家沟|村|
141126004|141126004001|义牒|村|
141126004|141126004002|留村|村|
141126004|141126004003|石家坪|村|
141126004|141126004004|张家塌|村|
141126004|141126004005|西峪|村|
141126004|141126004006|褚家峪|村|
141126004|141126004007|下河|村|
141126004|141126004008|圪堵坪|村|
141126004|141126004009|介莫林场|村|
141126005|141126005001|麻庄|村|
141126005|141126005002|甘河|村|
141126005|141126005003|阳崖|村|
141126005|141126005004|龙交|村|
141126005|141126005005|兴东垣|村|
141126005|141126005006|寨子上|村|
141126005|141126005007|下庄河|村|
141126005|141126005008|黑龙沟|村|
141126005|141126005009|德义河|村|
141126005|141126005010|田家山|村|
141126005|141126005011|渠家沟|村|
141126005|141126005012|王家沟|村|
141126005|141126005013|上庄|村|
141126005|141126005014|君庄|村|
141126006|141126006001|贺家洼|村|
141126006|141126006002|张家坡|村|
141126006|141126006003|刘家庄|村|
141126006|141126006004|砚瓦|村|
141126006|141126006005|霍家村|村|
141126006|141126006006|前山|村|
141126006|141126006007|陈家腰|村|
141126006|141126006008|张家河|村|
141126006|141126006009|下洼村|村|
141126006|141126006010|平泉村|村|
141126006|141126006011|法寺村|村|
141126006|141126006012|韦家湾村|村|
141126006|141126006013|白家庄村|村|
141126006|141126006014|高家山|村|
141126007|141126007001|马村|村|
141126007|141126007002|塌子上|村|
141126007|141126007003|刘家塔|村|
141126007|141126007004|马家坪|村|
141126007|141126007005|庄里|村|
141126007|141126007006|西卫|村|
141126007|141126007007|孟家塔|村|
141126007|141126007008|东卫|村|
141126007|141126007009|高家坡|村|
141126007|141126007010|马门庄|村|
141126007|141126007011|木挪|村|
141126007|141126007012|卫子沟|村|
141126007|141126007013|郭村|村|
141126007|141126007014|板桥|村|
141126007|141126007015|王村|村|
141126007|141126007016|塌底|村|
141126007|141126007017|二郎坡|村|
141126007|141126007018|城关|村|
141126007|141126007019|东庄|村|
141126007|141126007020|岔沟|村|
141126007|141126007021|胡家峪|村|
141126007|141126007022|肖家塔|村|
141126007|141126007023|龙台|村|
141126007|141126007024|潭庄|村|
141126007|141126007025|薛家垣|村|
141126007|141126007026|贾家沟|村|
141126007|141126007027|殿底峪|村|
141126007|141126007028|营房|村|
141126007|141126007029|南沟|村|
141126007|141126007030|宋家沟|村|
141126007|141126007031|车家坡|村|
141126007|141126007032|关头|村|
141126008|141126008001|吴家山|村|
141126008|141126008002|前圪垛|村|
141126008|141126008003|东石羊|村|
141126008|141126008004|圪连|村|
141126008|141126008005|温家沟|村|
141126008|141126008006|潘家沟|村|
141126008|141126008007|马家庄|村|
141126008|141126008008|沙窑|村|
141126008|141126008009|泊河|村|
141126008|141126008010|曹村|村|
141126008|141126008011|罗村|村|
141126008|141126008012|贺家沟|村|
141126008|141126008013|霍阳庄|村|
141126008|141126008014|楼家庄|村|
141126008|141126008015|下田庄|村|
141126009|141126009001|呼延山|村|
141126009|141126009002|豆坪|村|
141126009|141126009003|西山|村|
141126009|141126009004|高山|村|
141126009|141126009005|铁头|村|
141126009|141126009006|和合|村|
141126009|141126009007|新社|村|
141126009|141126009008|任家庄|村|
141126009|141126009009|杨家沟|村|
141126009|141126009010|南割毡|村|
141126009|141126009011|张家山|村|
141126009|141126009012|南陀腰|村|
141126009|141126009013|土社|村|
141121001|141121001001|下庄|村|
141121001|141121001002|岳家庄|村|
141121001|141121001003|寨则沟|村|
141121001|141121001004|崖底|村|
141121001|141121001005|李家会|村|
141121001|141121001006|陈家社|村|
141121001|141121001007|麻峪口|村|
141121001|141121001008|王家社|村|
141121001|141121001009|李家庄|村|
141121001|141121001010|林海|村|
141121001|141121001011|陈家庄|村|
141121001|141121001012|下社|村|
141121001|141121001013|温家庄|村|
141121001|141121001014|龙兴|村|
141121001|141121001015|海岸|村|
141121001|141121001016|李家嶂|村|
141121001|141121001017|付家庄|村|
141121001|141121001018|苍尔会|村|
141121001|141121001019|贺家塔|村|
141121001|141121001020|大村|村|
141121001|141121001021|陷家沟|村|
141121001|141121001022|北峪口|村|
141121001|141121001023|开栅|村|
141121001|141121001024|武陵|村|
141121001|141121001025|西峪口|村|
141121001|141121001026|北徐|村|
141121001|141121001027|宋家庄|村|
141121001|141121001028|文倚|村|
141121001|141121001029|中舍|村|
141121001|141121001030|樊家庄|村|
141121002|141121002001|东石侯|村|
141121002|141121002002|新庄|村|
141121002|141121002003|杭城|村|
141121002|141121002004|新立|村|
141121002|141121002005|西城|村|
141121002|141121002006|武良|村|
141121002|141121002007|东城|村|
141121003|141121003001|横沟|村|
141121003|141121003002|温云营|村|
141121003|141121003003|温云|村|
141121003|141121003004|洪义|村|
141121003|141121003005|吴村|村|
141121003|141121003006|南庄|村|
141121003|141121003007|韩弓|村|
141121003|141121003008|汾曲|村|
141121003|141121003009|信贤|村|
141121003|141121003010|麻家堡|村|
141121004|141121004001|西北安|村|
141121004|141121004002|东北安|村|
141121004|141121004003|榆林|村|
141121004|141121004004|北安庄|村|
141121004|141121004005|南安|村|
141121004|141121004006|谢家寨|村|
141121004|141121004007|北胡|村|
141121004|141121004008|小南安|村|
141121004|141121004009|北白家庄|村|
141121004|141121004010|孟家庄|村|
141121004|141121004011|西韩|村|
141121004|141121004012|蔚家堡|村|
141121004|141121004013|西南社|村|
141121004|141121004014|南白|村|
141121004|141121004015|王川堡|村|
141121004|141121004016|郝家堡|村|
141121004|141121004017|阎家堡|村|
141121004|141121004018|西郭家堡|村|
141121004|141121004019|东郭家堡|村|
141121004|141121004020|杨乐堡|村|
141121004|141121004021|西社|村|
141121004|141121004022|高车|村|
141121005|141121005001|大陵山1|村|
141121005|141121005002|庄头|村|
141121005|141121005003|苏家岩|村|
141121005|141121005004|牛家沟|村|
141121005|141121005005|后周|村|
141121005|141121005006|曹家山|村|
141121005|141121005007|吕家山|村|
141121005|141121005008|成家山|村|
141121005|141121005009|贾家山|村|
141121005|141121005010|沿磨|村|
141121005|141121005011|前周|村|
141121005|141121005012|前庄|村|
141121005|141121005013|河底|村|
141121005|141121005014|沟口|村|
141121005|141121005015|南徐|村|
141121005|141121005016|武午|村|
141121005|141121005017|方园|村|
141121005|141121005018|马家庄|村|
141121005|141121005019|大圪堆|村|
141121005|141121005020|泉泉寺|村|
141121005|141121005021|章多|村|
141121005|141121005022|龙泉|村|
141121005|141121005023|桑村营|村|
141121005|141121005024|宜儿|村|
141121005|141121005025|大城南|村|
141121005|141121005026|任家坡|村|
141121005|141121005027|靛头|村|
141121005|141121005028|集灵源|村|
141121005|141121005029|半峪|村|
141121005|141121005030|土堂|村|
141121005|141121005031|北关|村|
141121005|141121005032|桑村|村|
141121005|141121005033|北武家坡|村|
141121005|141121005034|西街|村|
141121005|141121005035|北街|村|
141121005|141121005036|思评|村|
141121005|141121005037|堡子|村|
141121005|141121005038|里洪|村|
141121005|141121005039|西旧|村|
141121005|141121005040|旧城庄|村|
141121005|141121005041|东旧|村|
141121005|141121005042|南峪口|村|
141121005|141121005043|南街|村|
141121005|141121005044|东街|村|
141121005|141121005045|岳村|村|
141121005|141121005046|南关|村|
141121005|141121005047|韩村|村|
141121005|141121005048|冀周|村|
141121006|141121006001|杨家寨|村|
141121006|141121006002|麻家寨|村|
141121006|141121006003|南武|村|
141121006|141121006004|西庄|村|
141121006|141121006005|东庄|村|
141121006|141121006006|武家寨|村|
141121006|141121006007|北明阳|村|
141121006|141121006008|西明阳|村|
141121006|141121006009|南明阳|村|
141121007|141121007001|北贤|村|
141121007|141121007002|大象|村|
141121007|141121007003|保贤庄|村|
141121007|141121007004|贯家堡|村|
141121007|141121007005|东堡|村|
141121007|141121007006|新崖底|村|
141121007|141121007007|保贤|村|
141121007|141121007008|邢家堡|村|
141121007|141121007009|胡兰|村|
141121007|141121007010|城子|村|
141121007|141121007011|云周村|村|
141121007|141121007012|南胡|村|
141121007|141121007013|索家堡|村|
141121007|141121007014|赵村|村|
141121007|141121007015|王家堡|村|
141121007|141121007016|水寨|村|
141121007|141121007017|伯鱼|村|
141121007|141121007018|上段|村|
141121007|141121007019|段城|村|
141121007|141121007020|上曲|村|
141121007|141121007021|炮守堡|村|
141121007|141121007022|门世|村|
141121007|141121007023|新堡|村|
141121008|141121008001|大陵山2|村|
141121008|141121008002|小南峪|村|
141121008|141121008003|大南峪|村|
141121008|141121008004|南武家坡|村|
141121008|141121008005|中渠|村|
141121008|141121008006|康家堡|村|
141121008|141121008007|神堂|村|
141121008|141121008008|赤峪|村|
141121008|141121008009|孝子渠|村|
141121008|141121008010|牛家垣|村|
141121008|141121008011|河西|村|
141121008|141121008012|马西|村|
141121008|141121008013|穆家寨|村|
141121009|141121009001|乐村|村|
141121009|141121009002|北夏祠|村|
141121009|141121009003|西夏祠|村|
141121009|141121009004|东夏祠|村|
141121009|141121009005|桥头|村|
141121009|141121009006|孝义|村|
141121009|141121009007|马东村|村|
141121009|141121009008|马村|村|
141121009|141121009009|上贤|村|
141121009|141121009010|北武度|村|
141121009|141121009011|南武度|村|
141121009|141121009012|平陶|村|
141121010|141121010001|西宜亭|村|
141121010|141121010002|东宜亭|村|
141121010|141121010003|北张|村|
141121010|141121010004|上河头|村|
141121010|141121010005|武村|村|
